f(x) = (8*(x*x) + 3*x -5);

j         a                   b                  x
1	0.6000000000000001	0.6500000000000001	0.6500000000000001
2	0.6225	0.6252500000000001	0.6225
3	0.6237375000000001	0.6238887500000001	0.6237375000000001
4	0.6238055625000001	0.62381388125	0.6238055625000001
5	0.6238093059375001	0.6238097634687501	0.6238093059375001
6	0.6238095118265625	0.6238095369907812	0.6238095118265625
7	0.623809523150461	0.623809524534493	0.623809523150461
8	0.6238095237732755	0.6238095238493973	0.6238095237732755
9	0.6238095238075303	0.623809523811717	0.6238095238075303
10	0.6238095238094143	0.6238095238096446	0.6238095238094143
11	0.623809523809518	0.6238095238095307	0.623809523809518
12	0.6238095238095238	0.6238095238095245	0.6238095238095238
13	0.623809523809524	0.623809523809524	0.623809523809524
14	0.623809523809524	0.623809523809524	0.623809523809524
15	0.623809523809524	0.623809523809524	0.623809523809524
16	0.623809523809524	0.623809523809524	0.623809523809524
17	0.623809523809524	0.623809523809524	0.623809523809524
18	0.623809523809524	0.623809523809524	0.623809523809524
19	0.623809523809524	0.623809523809524	0.623809523809524
20	0.623809523809524	0.623809523809524	0.623809523809524
21	0.623809523809524	0.623809523809524	0.623809523809524
Root = 0.623809523809524
